a,0.21436548,
c,1.1592346,
;,9874.748722548564,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.0749999999999993,
lr,0.0002,
MAX REWD: -2.0749999999999993 REWD_ID: 1,
a,-0.091572806,
c,0.29661986,
;,10217.725039350853,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.403833333333333,
lr,0.0002,
a,-0.08526948,
c,0.55901176,
;,10228.435160397145,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.3054999999999994,
lr,0.0002,
a,-0.13771117,
c,0.23976378,
;,10540.018826832704,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.7974999999999994,
lr,0.0002,
a,-0.21079914,
c,0.14577927,
;,10437.078926431366,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.8321666666666667,
lr,0.0002,
a,0.07816248,
c,0.22486293,
;,10437.185633405901,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.789,
lr,0.0002,
a,0.27845365,
c,0.117404684,
;,10692.679636785733,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.604,
lr,0.0002,
a,0.45605013,
c,0.17922601,
;,7725.77284110386,
+,0.0,
<,2.0374666666666665,
>,0.0,
ENTR,0.01,
REW,-0.7563333333333334,
lr,0.0002,
MAX REWD: -0.7563333333333334 REWD_ID: 8,
a,-0.084138,
c,0.100149825,
;,9047.253694305009,
+,0.0,
<,2.3088888888888888,
>,0.0,
ENTR,0.01,
REW,-1.5583333333333331,
lr,0.0002,
a,0.38377795,
c,0.10766643,
;,7729.804446856431,
+,0.0,
<,1.6138666666666666,
>,0.0,
ENTR,0.01,
REW,-0.5339999999999999,
lr,0.0002,
MAX REWD: -0.5339999999999999 REWD_ID: 10,
a,0.0012862571,
c,0.15921465,
;,7677.034960874483,
+,0.0,
<,1.5609555555555557,
>,0.0,
ENTR,0.01,
REW,-0.26883333333333337,
lr,0.0002,
MAX REWD: -0.26883333333333337 REWD_ID: 11,
a,0.17784941,
c,0.075718,
;,9339.189699499782,
+,0.0,
<,2.2582222222222224,
>,0.0,
ENTR,0.01,
REW,-2.083833333333333,
lr,0.0002,
a,-0.10003349,
c,0.15115686,
;,9919.897372769641,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.5878333333333328,
lr,0.0002,
a,-0.21030368,
c,0.11875288,
;,9936.987201689919,
+,0.0,
<,2.324822222222222,
>,0.0,
ENTR,0.01,
REW,-2.644166666666666,
lr,0.0002,
a,-0.4256968,
c,0.20653947,
;,9954.13092058154,
+,0.0,
<,2.287688888888889,
>,0.0,
ENTR,0.01,
REW,-2.4506666666666663,
lr,0.0002,
a,-0.3269779,
c,0.050779402,
;,7000.381590411465,
+,0.0,
<,1.335711111111111,
>,0.0,
ENTR,0.01,
REW,0.18383333333333338,
lr,0.0002,
MAX REWD: 0.18383333333333338 REWD_ID: 16,
a,0.065628685,
